9759908 ,794.22 ,218515.06 ,11.26 ,4.64 ,649
9773807 ,799.30 ,219416.78 ,11.19 ,4.62 ,651
9787595 ,801.34 ,220042.39 ,11.16 ,4.62 ,653
9801386 ,804.07 ,220731.18 ,11.12 ,4.61 ,655
9815067 ,801.00 ,220892.90 ,11.17 ,4.62 ,656
9828753 ,801.68 ,221393.03 ,11.16 ,4.62 ,657
9842331 ,802.36 ,221890.09 ,11.15 ,4.62 ,659
9855917 ,801.68 ,222264.47 ,11.16 ,4.62 ,660
9869398 ,802.36 ,222758.42 ,11.15 ,4.62 ,661
9882889 ,802.36 ,223191.40 ,11.15 ,4.62 ,663
9896279 ,803.04 ,223682.82 ,11.14 ,4.61 ,664
9909683 ,801.00 ,223928.43 ,11.17 ,4.62 ,665
9922987 ,799.64 ,224231.53 ,11.19 ,4.62 ,666
9936305 ,797.60 ,224472.98 ,11.22 ,4.63 ,667
9949524 ,803.39 ,225418.92 ,11.13 ,4.61 ,669
9962761 ,802.71 ,225782.62 ,11.14 ,4.61 ,670
9975901 ,802.03 ,226142.87 ,11.15 ,4.62 ,671
9989060 ,801.34 ,226503.40 ,11.16 ,4.62 ,673
10002129 ,802.36 ,227014.00 ,11.15 ,4.62 ,674
10015214 ,802.03 ,227403.89 ,11.15 ,4.62 ,675
10028209 ,800.32 ,227666.02 ,11.18 ,4.62 ,676
10041221 ,807.13 ,228699.62 ,11.08 ,4.60 ,679
10054141 ,804.40 ,228869.61 ,11.12 ,4.61 ,680
10067080 ,804.40 ,229285.94 ,11.12 ,4.61 ,681
10079930 ,803.39 ,229607.59 ,11.13 ,4.61 ,682
10086338 ,796.59 ,229199.73 ,11.23 ,4.63 ,681
10092799 ,788.47 ,228672.55 ,11.35 ,4.66 ,679
10099107 ,784.77 ,228537.55 ,11.40 ,4.67 ,679
10105580 ,779.06 ,228225.73 ,11.48 ,4.69 ,678
10118383 ,773.70 ,228139.64 ,11.56 ,4.70 ,677
10131106 ,769.37 ,228141.24 ,11.63 ,4.71 ,677
10143857 ,766.70 ,228292.40 ,11.67 ,4.72 ,678
10156529 ,772.36 ,229193.41 ,11.58 ,4.70 ,681
10169232 ,775.71 ,229888.57 ,11.53 ,4.70 ,683
10181856 ,773.70 ,230098.58 ,11.56 ,4.70 ,683
10194508 ,771.04 ,230249.70 ,11.60 ,4.71 ,684
10207081 ,766.70 ,230244.53 ,11.67 ,4.72 ,684
10213354 ,763.38 ,230136.78 ,11.71 ,4.73 ,683
10219680 ,760.40 ,230061.08 ,11.76 ,4.74 ,683
10232204 ,751.16 ,229605.66 ,11.89 ,4.77 ,682
10244759 ,747.86 ,229684.83 ,11.94 ,4.78 ,682
10257241 ,744.58 ,229760.78 ,11.99 ,4.79 ,682
10269754 ,739.99 ,229718.04 ,12.06 ,4.80 ,682
10282198 ,734.12 ,229555.47 ,12.15 ,4.82 ,682
10294676 ,733.79 ,229891.65 ,12.15 ,4.82 ,683
10307085 ,728.91 ,229814.53 ,12.23 ,4.83 ,682
10319531 ,727.61 ,230059.74 ,12.25 ,4.84 ,683
10331913 ,725.01 ,230185.07 ,12.29 ,4.85 ,683
10344332 ,723.07 ,230369.20 ,12.31 ,4.85 ,684
10356685 ,715.97 ,230084.25 ,12.42 ,4.87 ,683
10369079 ,713.08 ,230177.39 ,12.47 ,4.88 ,683
10381408 ,707.29 ,230005.43 ,12.55 ,4.90 ,683
10393778 ,698.66 ,229574.06 ,12.69 ,4.92 ,682
10406087 ,694.19 ,229514.16 ,12.75 ,4.94 ,681
10418438 ,690.70 ,229541.24 ,12.81 ,4.95 ,682
10430730 ,687.53 ,229593.61 ,12.86 ,4.96 ,682
10443066 ,673.65 ,228676.88 ,13.07 ,5.00 ,679
10455342 ,672.39 ,228893.88 ,13.09 ,5.00 ,680
10461474 ,668.00 ,228662.29 ,13.16 ,5.02 ,679
10467663 ,663.01 ,228377.11 ,13.24 ,5.03 ,678
10473715 ,659.88 ,228255.86 ,13.29 ,5.04 ,678
10479928 ,650.25 ,227550.30 ,13.44 ,5.07 ,676
10492245 ,644.99 ,227394.94 ,13.52 ,5.08 ,675
10504509 ,642.22 ,227460.39 ,13.56 ,5.09 ,675
10516824 ,639.13 ,227497.63 ,13.61 ,5.10 ,675
10529083 ,636.05 ,227532.43 ,13.66 ,5.11 ,676
10541391 ,631.75 ,227456.35 ,13.73 ,5.12 ,675
10553647 ,631.75 ,227766.06 ,13.73 ,5.12 ,676
10565953 ,629.91 ,227910.52 ,13.76 ,5.13 ,677
10578207 ,627.78 ,228025.91 ,13.79 ,5.13 ,677
10590509 ,622.27 ,227836.96 ,13.88 ,5.15 ,677
10602757 ,615.89 ,227563.66 ,13.98 ,5.17 ,676
10615055 ,606.20 ,226989.98 ,14.14 ,5.20 ,674
10627299 ,604.09 ,227096.13 ,14.17 ,5.20 ,674
10639596 ,601.97 ,227201.41 ,14.21 ,5.21 ,675
10651841 ,597.16 ,227061.47 ,14.29 ,5.23 ,674
10664138 ,596.56 ,227300.77 ,14.30 ,5.23 ,675
10676381 ,593.85 ,227347.55 ,14.34 ,5.24 ,675
10688677 ,593.85 ,227639.63 ,14.34 ,5.24 ,676
10700921 ,591.45 ,227713.26 ,14.38 ,5.24 ,676
10713215 ,586.67 ,227571.91 ,14.46 ,5.26 ,676
10725457 ,583.09 ,227534.82 ,14.52 ,5.27 ,676
10737750 ,578.03 ,227363.77 ,14.60 ,5.28 ,675
10749992 ,573.28 ,227216.56 ,14.68 ,5.30 ,675
10762286 ,570.31 ,227230.13 ,14.73 ,5.31 ,675
10774530 ,568.84 ,227376.11 ,14.75 ,5.31 ,675
10786823 ,568.53 ,227628.37 ,14.76 ,5.31 ,676
10799064 ,566.77 ,227747.44 ,14.79 ,5.32 ,676
10811358 ,561.46 ,227545.21 ,14.87 ,5.33 ,676
10823598 ,558.51 ,227553.54 ,14.92 ,5.34 ,676
10829714 ,554.11 ,227292.86 ,15.00 ,5.35 ,675
10835888 ,552.06 ,227244.97 ,15.03 ,5.36 ,675
10848125 ,545.91 ,226958.17 ,15.13 ,5.38 ,674
10860413 ,543.29 ,226989.26 ,15.18 ,5.39 ,674
10872652 ,539.21 ,226885.90 ,15.24 ,5.40 ,674
10884945 ,538.34 ,227072.65 ,15.26 ,5.40 ,674
10897188 ,536.59 ,227178.32 ,15.29 ,5.41 ,675
10909486 ,530.80 ,226918.11 ,15.39 ,5.42 ,674
10921731 ,525.01 ,226654.32 ,15.48 ,5.44 ,673
10934026 ,519.82 ,226442.53 ,15.57 ,5.46 ,672
10946274 ,520.97 ,226801.52 ,15.55 ,5.45 ,673
10958578 ,516.66 ,226667.66 ,15.63 ,5.46 ,673
10970831 ,516.08 ,226868.83 ,15.63 ,5.47 ,674
10983139 ,511.78 ,226733.68 ,15.71 ,5.48 ,673
10995396 ,516.08 ,227373.82 ,15.63 ,5.47 ,675
11007708 ,512.36 ,227290.68 ,15.70 ,5.48 ,675
11013755 ,510.64 ,227259.30 ,15.73 ,5.48 ,675
11019966 ,510.06 ,227334.43 ,15.74 ,5.48 ,675
11032277 ,508.34 ,227430.06 ,15.77 ,5.49 ,675
11044533 ,506.63 ,227523.86 ,15.80 ,5.49 ,676
11056840 ,508.92 ,227980.50 ,15.76 ,5.49 ,677
11069092 ,505.48 ,227919.17 ,15.82 ,5.50 ,677
11081395 ,500.36 ,227704.12 ,15.90 ,5.51 ,676
11093647 ,497.51 ,227691.54 ,15.95 ,5.52 ,676
11105953 ,496.94 ,227884.93 ,15.96 ,5.52 ,677
11118208 ,489.55 ,227460.28 ,16.09 ,5.55 ,675
11130515 ,483.91 ,227190.28 ,16.19 ,5.56 ,675
11142772 ,478.55 ,226942.95 ,16.28 ,5.58 ,674
11155080 ,475.74 ,226923.72 ,16.33 ,5.59 ,674
11167338 ,471.80 ,226800.89 ,16.40 ,5.60 ,673
11179649 ,469.56 ,226830.07 ,16.44 ,5.60 ,674
11191912 ,460.89 ,226276.08 ,16.59 ,5.63 ,672
11204225 ,458.67 ,226302.32 ,16.63 ,5.64 ,672
11216487 ,454.48 ,226148.60 ,16.70 ,5.65 ,671
11228803 ,451.72 ,226122.11 ,16.75 ,5.66 ,671
11241069 ,450.05 ,226192.97 ,16.78 ,5.66 ,672
11253389 ,450.88 ,226489.51 ,16.76 ,5.66 ,672
11265659 ,447.55 ,226409.51 ,16.82 ,5.67 ,672
11277982 ,444.79 ,226380.65 ,16.87 ,5.68 ,672
11290255 ,440.08 ,226173.07 ,16.95 ,5.69 ,672
11302585 ,445.62 ,226890.62 ,16.86 ,5.68 ,674
11314865 ,442.85 ,226859.08 ,16.90 ,5.68 ,674
11327197 ,442.85 ,227077.53 ,16.90 ,5.68 ,674
11339476 ,440.64 ,227094.96 ,16.94 ,5.69 ,674
11351808 ,437.34 ,227013.84 ,17.00 ,5.70 ,674
11364089 ,432.38 ,226780.11 ,17.09 ,5.72 ,673
11376424 ,430.18 ,226794.44 ,17.13 ,5.72 ,673
11388704 ,428.27 ,226832.41 ,17.16 ,5.73 ,674
11401038 ,426.34 ,226869.34 ,17.20 ,5.73 ,674
11413318 ,422.79 ,226757.12 ,17.26 ,5.74 ,673
11425651 ,418.69 ,226595.20 ,17.33 ,5.76 ,673
11437934 ,414.33 ,226405.95 ,17.41 ,5.77 ,672
11450271 ,412.69 ,226462.54 ,17.44 ,5.77 ,672
11462557 ,410.53 ,226469.57 ,17.48 ,5.78 ,672
11474896 ,408.90 ,226524.59 ,17.51 ,5.78 ,673
11487185 ,407.81 ,226627.27 ,17.53 ,5.79 ,673
11499528 ,402.93 ,226386.81 ,17.62 ,5.80 ,672
11511822 ,400.22 ,226339.99 ,17.67 ,5.81 ,672
11524170 ,399.14 ,226439.78 ,17.69 ,5.81 ,672
11536470 ,397.26 ,226465.57 ,17.72 ,5.82 ,672
11548824 ,397.26 ,226661.88 ,17.72 ,5.82 ,673
11561129 ,394.29 ,226589.34 ,17.77 ,5.83 ,673
11573487 ,387.83 ,226199.46 ,17.89 ,5.85 ,672
11585795 ,387.83 ,226390.40 ,17.89 ,5.85 ,672
11598158 ,385.15 ,226339.10 ,17.94 ,5.86 ,672
11610471 ,382.48 ,226287.21 ,17.99 ,5.86 ,672
11622839 ,380.33 ,226282.46 ,18.03 ,5.87 ,672
11635156 ,378.19 ,226276.08 ,18.07 ,5.88 ,672
11647528 ,375.26 ,226197.74 ,18.12 ,5.88 ,672
11659851 ,369.92 ,225899.94 ,18.22 ,5.90 ,671
11672229 ,369.92 ,226083.10 ,18.22 ,5.90 ,671
11684557 ,365.66 ,225880.23 ,18.30 ,5.91 ,671
11696940 ,360.90 ,225630.05 ,18.38 ,5.93 ,670
11709270 ,365.41 ,226215.87 ,18.30 ,5.91 ,672
11721654 ,360.63 ,225964.45 ,18.39 ,5.93 ,671
11733988 ,360.63 ,226142.37 ,18.39 ,5.93 ,671
11746376 ,358.78 ,226153.78 ,18.42 ,5.93 ,671
11752461 ,356.66 ,226049.96 ,18.46 ,5.94 ,671
